1.799990	28953.479867	227.970325
1.799991	29035.193600	214.824102
1.799992	29031.567000	246.374496
1.799993	28948.878867	273.871971
1.799994	28994.819667	226.735913
1.799995	28962.991800	234.191229
1.799996	29027.348133	215.536786
1.799997	29028.475600	235.825735
1.799998	29046.233733	210.928229
1.799999	28984.204467	218.955534
1.800000	29012.052533	207.895885
1.800001	300.138733	80.740027
1.800002	299.843533	80.764671
1.800002	300.048867	80.628877
1.800003	299.480000	78.677376
1.800004	301.351733	81.502597
1.800005	299.127533	79.367423
1.800006	298.780733	79.707077
1.800007	300.798400	81.295898
1.800008	300.011533	82.048905
1.800009	301.900333	80.702425
