1.799990	65343.178600	347.476509
1.799991	65310.934000	353.117233
1.799992	65310.419533	309.423760
1.799993	65354.858333	318.169027
1.799994	65338.887867	312.801478
1.799995	65329.175200	327.716420
1.799996	65423.190600	313.497429
1.799997	65345.013400	368.614678
1.799998	65299.040200	334.803507
1.799999	65358.117267	328.509623
1.800000	65230.588133	391.718941
1.800001	351.391067	83.534282
1.800002	350.650600	83.734656
1.800002	349.357067	82.449768
1.800003	350.828200	84.087631
1.800004	350.827133	83.085738
1.800005	350.242800	82.047159
1.800006	351.437667	83.011104
1.800007	350.978667	83.898260
1.800008	349.855600	82.119367
1.800009	351.227600	83.860511
