1.799990	287.321667	26.192344
1.799991	290.161067	16.369486
1.799992	290.990800	22.402715
1.799993	290.159533	19.830474
1.799994	289.659467	20.008226
1.799995	291.673467	16.047693
1.799996	293.645800	20.406935
1.799997	286.562800	29.513677
1.799998	284.680533	28.501615
1.799999	287.818333	25.128581
1.800000	293.720533	18.199312
1.800001	75.661133	66.884770
1.800002	69.076733	42.060183
1.800002	82.592600	69.523857
1.800003	74.475867	63.325765
1.800004	76.205200	69.346875
1.800005	80.951067	76.942490
1.800006	77.017467	66.623265
1.800007	75.544733	61.286244
1.800008	81.033933	76.813487
1.800009	78.888933	70.874800
