1.799990	41789.709200	236.992039
1.799991	41847.614133	271.018902
1.799992	41804.485667	285.262712
1.799993	41801.772400	305.481955
1.799994	41780.467733	304.729745
1.799995	41803.645400	292.680447
1.799996	41806.745467	252.187402
1.799997	41799.886667	248.390653
1.799998	41839.945067	319.378551
1.799999	41844.285133	245.044999
1.800000	41774.802400	276.344563
1.800001	321.335600	80.897642
1.800002	322.856133	81.613680
1.800002	322.522667	80.945987
1.800003	321.571333	80.394170
1.800004	322.385400	82.319644
1.800005	321.027400	80.920286
1.800006	320.783267	81.381297
1.800007	322.103867	81.741219
1.800008	321.433667	79.438360
1.800009	322.738867	81.021936
