1.799990	5.386800	2.296574
1.799990	62.239933	11.610143
1.799991	5.311600	2.045476
1.799991	65.204533	9.367990
1.799992	5.362133	2.283636
1.799992	63.663933	8.738714
1.799993	5.346000	2.093677
1.799993	64.268267	10.481356
1.799994	5.345600	2.169338
1.799994	63.961800	10.559764
1.799995	4.918067	1.914825
1.799995	65.892000	10.497660
1.799996	5.011067	2.044866
1.799996	64.609533	9.825979
1.799997	5.725933	2.287070
1.799997	65.201000	9.881913
1.799998	5.428733	2.097074
1.799998	62.418333	10.233298
1.799999	5.470800	2.153249
1.799999	65.533933	9.632219
1.800000	5.747267	2.212011
1.800000	63.123667	10.534241
1.800001	338.679867	16.949825
1.800001	1.435267	0.661672
1.800002	338.472133	16.922495
1.800002	1.442533	0.681394
1.800002	338.323267	16.852623
1.800002	1.440400	0.675313
1.800003	338.390467	16.933037
1.800003	1.444467	0.677335
1.800004	338.208133	16.785002
1.800004	1.452467	0.684208
1.800005	338.045200	16.910071
1.800005	1.445933	0.676863
1.800006	337.968867	16.715447
1.800006	1.440933	0.665616
1.800007	338.506067	16.867131
1.800007	1.449467	0.680867
1.800008	337.977333	17.181417
1.800008	1.442533	0.673125
1.800009	338.680267	17.068467
1.800009	1.431533	0.667717
