1.800006	132.180267	10.620881
1.800006	1.175200	0.430161
1.799998	2.625133	1.367604
1.799998	25.951000	7.059891
1.800005	132.180267	10.620881
1.800005	1.175200	0.430161
1.800008	132.180267	10.620881
1.800008	1.175200	0.430161
1.799997	2.625133	1.367604
1.799997	25.951000	7.059891
1.799992	2.625133	1.367604
1.799992	25.951000	7.059891
1.800010	132.180267	10.620881
1.800010	1.175200	0.430161
1.799994	2.625133	1.367604
1.799994	25.951000	7.059891
1.799995	2.625133	1.367604
1.799995	25.951000	7.059891
1.800009	132.180267	10.620881
1.800009	1.175200	0.430161
1.800004	132.263800	10.413264
1.800004	1.174467	0.424297
1.799993	2.625133	1.367604
1.799993	25.951000	7.059891
1.799996	2.625133	1.367604
1.799996	25.951000	7.059891
1.800002	132.263800	10.413264
1.800002	1.174467	0.424297
1.800007	132.180267	10.620881
1.800007	1.175200	0.430161
1.800003	132.263800	10.413264
1.800003	1.174467	0.424297
1.799999	2.625133	1.367604
1.799999	25.951000	7.059891
1.800001	132.263800	10.413264
1.800001	1.174467	0.424297
1.799991	2.625133	1.367604
1.799991	25.951000	7.059891
1.800000	119.318333	10.169815
1.800000	1.546533	0.760856
