1.799990	7.770733	2.679061
1.799990	98.388333	12.005568
1.799991	7.511333	2.648875
1.799991	98.623667	12.502924
1.799992	7.520667	2.161629
1.799992	99.976867	14.443848
1.799993	7.813400	2.643668
1.799993	97.295467	13.269741
1.799994	7.765467	2.849619
1.799994	100.665200	13.823320
1.799995	8.122400	2.911074
1.799995	99.297133	11.351519
1.799996	8.116600	2.788035
1.799996	98.747733	11.121113
1.799997	7.605133	2.428390
1.799997	97.490467	12.746886
1.799998	7.780467	2.690701
1.799998	97.742200	11.187750
1.799999	7.954733	2.747487
1.799999	99.246600	11.916064
1.800000	8.064600	2.501845
1.800000	100.094133	11.762469
1.800001	528.810400	21.404484
1.800001	1.683133	0.835421
1.800002	528.380733	21.104974
1.800002	1.694800	0.850129
1.800002	528.924200	21.217196
1.800002	1.685000	0.844615
1.800003	528.581867	21.209356
1.800003	1.694000	0.844964
1.800004	528.907533	21.314037
1.800004	1.688800	0.844406
1.800005	529.210533	21.098681
1.800005	1.679200	0.836672
1.800006	528.864467	21.230863
1.800006	1.675000	0.835489
1.800007	528.871867	21.313676
1.800007	1.673267	0.829847
1.800008	528.948133	21.233894
1.800008	1.682333	0.828385
1.800009	528.929267	21.113875
1.800009	1.688000	0.847500
