1.799997	1.338933	0.608871
1.799997	4.558000	2.260052
1.799991	1.338933	0.608871
1.799991	4.558000	2.260052
1.799994	1.338933	0.608871
1.799994	4.558000	2.260052
1.799996	1.338933	0.608871
1.799996	4.558000	2.260052
1.799995	1.338933	0.608871
1.799995	4.558000	2.260052
1.799993	1.338933	0.608871
1.799993	4.558000	2.260052
1.800002	21.230867	4.262796
1.800002	1.031600	0.177580
1.800003	21.230867	4.262796
1.800003	1.031600	0.177580
1.800001	21.230867	4.262796
1.800001	1.031600	0.177580
1.800005	21.230867	4.262796
1.800005	1.031600	0.177580
1.800006	21.230867	4.262796
1.800006	1.031600	0.177580
1.799999	1.338933	0.608871
1.799999	4.558000	2.260052
1.800009	21.230867	4.262796
1.800009	1.031600	0.177580
1.800000	19.147133	4.093346
1.800000	1.096333	0.318308
1.800007	21.230867	4.262796
1.800007	1.031600	0.177580
1.800010	21.230867	4.262796
1.800010	1.031600	0.177580
1.800004	21.230867	4.262796
1.800004	1.031600	0.177580
1.800008	21.230867	4.262796
1.800008	1.031600	0.177580
1.799998	1.338933	0.608871
1.799998	4.558000	2.260052
1.799992	1.338933	0.608871
1.799992	4.558000	2.260052
