1.799990	311.927867	138.743394
1.799990	326.141400	132.430681
1.799991	306.487267	154.821920
1.799990	291.420667	155.977778
1.799990	329.974800	139.673696
1.799991	348.485510	126.613712
1.799992	324.853333	142.861535
1.799993	313.881467	149.307461
1.799994	324.417667	137.999804
1.799995	332.740133	151.584610
1.799996	336.093400	142.765975
1.799997	316.589733	147.877234
1.799998	348.801533	127.793832
1.799999	326.077333	151.630694
1.800000	311.025333	153.151628
1.800001	40.989347	36.022898
1.800002	40.843648	35.389709
1.800002	40.336603	35.639963
1.800003	40.890537	35.745228
1.800004	41.149498	35.928047
1.800005	40.708572	34.705456
1.800006	40.999523	35.638360
1.800007	41.115482	35.869168
1.800008	40.695307	35.291022
1.800009	40.567637	35.336731
