1.799990	3234.585800	2678.264925
1.799991	2847.249400	2722.137375
1.799992	3051.578000	2791.152887
1.799993	2580.967400	2705.687155
1.799994	3225.857600	2849.530842
1.799995	2817.217267	2639.563993
1.799996	3095.551867	2809.991666
1.799997	3075.276800	2834.201196
1.799998	3260.888800	2787.922700
1.799999	2930.360000	2742.947438
1.800000	3046.430067	2797.629958
1.800001	40.782600	36.035932
1.800002	41.472632	36.835084
1.800002	41.003400	36.031489
1.800003	40.707114	35.743094
1.800004	41.560067	37.020951
1.800005	41.732631	36.865397
1.800006	40.569981	36.119034
1.800007	41.031471	35.795368
1.800008	40.930667	35.874371
1.800009	41.227282	36.119382
