1.799990	16569.662267	23482.700972
1.799991	17134.749000	23631.085610
1.799992	17267.102000	23189.541362
1.799993	18254.497933	23886.943552
1.799994	15806.528400	23240.468688
1.799995	18902.363733	24013.102668
1.799996	16273.474733	23868.639293
1.799997	19362.740000	24118.294158
1.799998	16044.580867	23338.004914
1.799999	16726.512400	23023.323363
1.800000	18132.592000	23370.022527
1.800001	54.105733	53.382343
1.800002	54.466933	54.796125
1.800002	55.584333	55.623098
1.800003	54.810067	54.920052
1.800004	55.179867	55.373477
1.800005	55.400000	56.225392
1.800006	55.121067	56.307796
1.800007	54.821667	55.977784
1.800008	55.203733	55.700687
1.800009	54.491400	55.526205
