1.799990	92.938723	30.339653
1.799991	95.095286	32.679260
1.799992	98.739236	34.455805
1.799993	104.928707	23.629348
1.799994	96.296129	31.012512
1.799995	97.699642	34.110018
1.799996	93.341123	29.403440
1.799997	104.037143	26.883113
1.799998	96.986875	31.749594
1.799999	92.920000	34.379681
1.800000	101.044552	31.425723
1.800001	36.340336	25.138532
1.800002	36.029547	24.940325
1.800002	36.495752	25.246290
1.800003	36.510834	25.305311
1.800004	35.818346	25.579173
1.800005	36.493979	25.416863
1.800006	36.566940	25.187227
1.800007	36.166863	25.054122
1.800008	35.830737	25.296974
1.800009	36.309947	24.872636
