1.799990	11408.800733	15309.183052
1.799991	13359.528267	15786.217152
1.799992	11544.052600	14982.046997
1.799993	12120.500533	15005.898131
1.799994	14161.872800	15845.128784
1.799995	11411.556400	15078.114462
1.799996	12417.737533	15589.191474
1.799997	11747.613200	14956.031987
1.799998	12640.914733	15717.951908
1.799999	12531.453800	15252.894259
1.800000	12056.503667	15073.843226
1.800001	49.221267	48.745485
1.800002	50.173333	50.331513
1.800002	49.292600	48.765408
1.800003	49.482933	48.947758
1.800004	49.355267	48.745063
1.800005	48.093533	47.311502
1.800006	48.979933	48.823767
1.800007	49.083467	48.639324
1.800008	49.020400	48.456717
1.800009	49.838800	50.168840
